,High,Low,Open,Close,Volume,Adj Close
2017-05-29,25744.7207,25579.15039,25672.40039,25701.63086,1077784400,25701.63086
2017-05-31,25817.94922,25650.06055,25706.44922,25660.65039,2997857600,25660.65039
2017-06-01,25834.75,25614.60938,25736.34961,25809.2207,2017055200,25809.2207
2017-06-02,25973,25851.84961,25926.06055,25924.05078,1990193800,25924.05078
2017-06-05,25998.66016,25801.83984,25976.35938,25862.99023,1766176100,25862.99023
2017-06-06,26019.00977,25805.01953,25819.5293,25997.14063,1540428000,25997.14063
2017-06-07,26073.43945,25898.82031,26025.21094,25974.16016,1999503900,25974.16016
2017-06-08,26069.98047,25923.21094,25974,26063.06055,1633520700,26063.06055
2017-06-09,26090.33008,25922.67969,26090.33008,26030.28906,2889395400,26030.28906
2017-06-12,25957.7793,25689.23047,25925.44922,25708.03906,1614682000,25708.03906
2017-06-13,25883.2207,25722.63086,25826.51953,25852.09961,1316444700,25852.09961
2017-06-14,25915.46094,25713.01953,25915.46094,25875.90039,1449845600,25875.90039
2017-06-15,25772.2793,25565.33984,25772.2793,25565.33984,1658076900,25565.33984
2017-06-16,25719.9707,25557.80078,25601.81055,25626.49023,1699429200,25626.49023
2017-06-19,25939.7207,25735.07031,25736.19922,25924.55078,1116125500,25924.55078
2017-06-20,26043.09961,25833.92969,26028.42969,25843.03906,1251563600,25843.03906
2017-06-21,25846.51953,25575.98047,25752.26953,25694.58008,1699891000,25694.58008
2017-06-22,25867.93945,25597.46094,25597.46094,25674.5293,1553964400,25674.5293
2017-06-23,25770.36914,25648.76953,25724.2793,25670.05078,1302570300,25670.05078
2017-06-26,25875.48047,25720.38086,25727.92969,25871.89063,1206191500,25871.89063
2017-06-27,25929.60938,25780.68945,25911.19922,25839.99023,1182985800,25839.99023
2017-06-28,25821.35938,25625.71094,25735.21094,25683.5,1652872300,25683.5
2017-06-29,25965.41992,25814.80078,25872.92969,25965.41992,1748405000,25965.41992
2017-06-30,25816.25,25661.42969,25679.64063,25764.58008,1616948900,25764.58008
2017-07-03,25821.39063,25654.76953,25654.76953,25784.16992,1505017700,25784.16992
2017-07-04,25838.26953,25251.7207,25782.84961,25389.00977,2402054600,25389.00977
2017-07-05,25559.17969,25199.85938,25354.38086,25521.9707,1868195300,25521.9707
2017-07-06,25599.69922,25436.83008,25574.57031,25465.2207,1494486100,25465.2207
2017-07-07,25409.90039,25315.91016,25377.21094,25340.84961,1480481500,25340.84961
2017-07-10,25622.75,25331.94922,25392.0293,25500.06055,1743504600,25500.06055
2017-07-11,25941.4707,25596.21094,25605.18945,25877.64063,2230926300,25877.64063
2017-07-12,26147.30078,25991.34961,25991.34961,26043.64063,2695389200,26043.64063
2017-07-13,26383.75977,26255.31055,26340.28906,26346.16992,1971724000,26346.16992
2017-07-14,26416.67969,26295.99023,26416.67969,26389.23047,1744841800,26389.23047
2017-07-17,26618.66016,26353.83008,26572.91992,26470.58008,1837446700,26470.58008
2017-07-18,26540.16992,26381.14063,26489.51953,26524.93945,1872330800,26524.93945
2017-07-19,26682.64063,26541.56055,26561.81055,26672.16016,1346812900,26672.16016
2017-07-20,26794.17969,26632.98047,26770.48047,26740.21094,1408343500,26740.21094
2017-07-21,26778.41992,26663.25,26777.43945,26706.08984,1502400500,26706.08984
2017-07-24,26882,26674.5,26720.03906,26846.83008,1532468700,26846.83008
2017-07-25,26889.69922,26799.76953,26847.58008,26852.05078,1450948000,26852.05078
2017-07-26,27007.26953,26786.63086,26960.81055,26941.01953,2176480400,26941.01953
2017-07-27,27169.15039,26962.0293,27002.69922,27131.16992,1763945900,27131.16992
2017-07-28,27047.88086,26928.43945,27007.9707,26979.39063,1456040200,26979.39063
2017-07-31,27324.38086,27045.41016,27048.44922,27323.99023,1693214100,27323.99023
2017-08-01,27558,27326.03906,27326.03906,27540.23047,2392422600,27540.23047
2017-08-02,27747.34961,27570.5,27645.2793,27607.38086,2052633600,27607.38086
2017-08-03,27601.05078,27399.58008,27533.50977,27531.00977,1682624400,27531.00977
2017-08-04,27615.0293,27508.10938,27564.71094,27562.67969,1464939100,27562.67969
2017-08-07,27731.91992,27629.19922,27665.71094,27690.35938,1484632800,27690.35938
2017-08-08,27867.56055,27626.18945,27684.59961,27854.91016,1726572600,27854.91016
2017-08-09,27876.11914,27602.66016,27760.08008,27757.08984,1650670500,27757.08984
2017-08-10,27791.35938,27267.0293,27791.35938,27444,2175962000,27444
2017-08-11,27184.21094,26863.71094,27000.42969,26883.50977,3133494700,26883.50977
2017-08-14,27268.23047,27032.40039,27091.76953,27250.23047,1416372000,27250.23047
2017-08-15,27438.41992,27174.96094,27371.25,27174.96094,2735953400,27174.96094
2017-08-16,27422.30078,27238.81055,27238.81055,27409.07031,1771056700,27409.07031
2017-08-17,27624.51953,27302.48047,27610.28906,27344.2207,1795330700,27344.2207
2017-08-18,27236.32031,26951.91992,26999.59961,27047.57031,1691600400,27047.57031
2017-08-21,27221.31055,27086.42969,27100.63086,27154.67969,1770623000,27154.67969
2017-08-22,27509.06055,27316.08008,27322.19922,27401.66992,2049708500,27401.66992
2017-08-24,27642.23047,27485.86914,27642.23047,27518.59961,2691510500,27518.59961
2017-08-25,27878.36914,27480.10938,27539.10938,27848.16016,3791271400,27848.16016
2017-08-28,28071.58984,27806.05078,27905.58984,27863.28906,3019391000,27863.28906
2017-08-29,27839.83008,27638.73047,27744.58008,27765.00977,1717761500,27765.00977
2017-08-30,28127.90039,27912.82031,27957.74023,28094.60938,2142434100,28094.60938
2017-08-31,27994.06055,27861.48047,27934.44922,27970.30078,2795558800,27970.30078
2017-09-01,28116.69922,27915.43945,28015.2207,27953.16016,1754523000,27953.16016
2017-09-04,27884.46094,27662.28906,27881.71094,27740.25977,1626723800,27740.25977
2017-09-05,27871.75977,27685.30078,27797.43945,27741.34961,1237100600,27741.34961
2017-09-06,27684.25977,27421.78906,27671.56055,27613.75977,1666660000,27613.75977
2017-09-07,27817.86914,27492.82031,27817.86914,27522.91992,1779146800,27522.91992
2017-09-08,27708.08984,27569.13086,27571.58984,27668.4707,1416125500,27668.4707
2017-09-11,27976.98047,27859,27877.68945,27955.13086,1381742800,27955.13086
2017-09-12,28071.53906,27883.83008,28068.69922,27972.24023,1313208800,27972.24023
2017-09-13,27984.26953,27751.2793,27984.26953,27894.08008,1437295600,27894.08008
2017-09-14,27895.07031,27699.08984,27788.83984,27777.19922,1650316300,27777.19922
2017-09-15,27893.58008,27514.03906,27736.59961,27807.58984,2164173900,27807.58984
2017-09-18,28160.39063,27917.17969,27971.36914,28159.76953,1546268100,28159.76953
2017-09-19,28248.11914,28032.16992,28200.53906,28051.41016,1601237600,28051.41016
2017-09-20,28149.35938,28013.10938,28099.28906,28127.80078,1496733100,28127.80078
2017-09-21,28184.36914,28046.93945,28091.24023,28110.33008,1625346200,28110.33008
2017-09-22,27960.91992,27845.51953,27949.83008,27880.5293,1379309700,27880.5293
2017-09-25,27851.53906,27476.26953,27851.53906,27500.33984,1800222600,27500.33984
2017-09-26,27567.88086,27300.36914,27308.60938,27513.00977,1683566500,27513.00977
2017-09-27,27673.40039,27503.05078,27503.05078,27642.42969,1812425000,27642.42969
2017-09-28,27665.16016,27421.59961,27661.26953,27421.59961,1968973700,27421.59961
2017-09-29,27581.13086,27383.16016,27492.13086,27554.30078,1665527400,27554.30078
2017-10-03,28194.16016,27737.38086,27884.21094,28173.21094,3430577300,28173.21094
2017-10-04,28521.76953,28311.26953,28311.26953,28379.17969,2095400500,28379.17969
2017-10-06,28626.41016,28377.84961,28626.41016,28458.03906,1967890900,28458.03906
2017-10-09,28488.34961,28282.00977,28440.16992,28326.58984,1745232800,28326.58984
2017-10-10,28503.83984,28260.19922,28334.91992,28490.83008,1388761700,28490.83008
2017-10-11,28625.66016,28330.73047,28622.00977,28389.57031,1874745400,28389.57031
2017-10-12,28528.71094,28343.32031,28431.05078,28459.0293,1579431600,28459.0293
2017-10-13,28492.39063,28369.86914,28423.65039,28476.42969,1616416300,28476.42969
2017-10-16,28792.06055,28620.38086,28661.98047,28692.80078,1740653100,28692.80078
2017-10-17,28777.17969,28641.94922,28777.17969,28697.49023,1286878300,28697.49023
2017-10-18,28729.33984,28629.73047,28636.19922,28711.75977,1429159000,28711.75977
2017-10-19,28798.7793,28094.53906,28783.84961,28159.08984,2125428600,28159.08984
2017-10-20,28519.75977,28313.69922,28360.01953,28487.24023,1493189400,28487.24023
2017-10-23,28557.80078,28253.32031,28557.80078,28305.88086,1712055400,28305.88086
2017-10-24,28356.09961,28098.83008,28232.61914,28154.9707,1426893600,28154.9707
2017-10-25,28387.21094,28198.56055,28238.84961,28302.89063,1272809300,28302.89063
2017-10-26,28316.19922,28102.75,28165.60938,28202.38086,1431611800,28202.38086
2017-10-27,28494.51953,28305.73047,28332.91016,28438.84961,2255521100,28438.84961
2017-10-30,28650.82031,28336.18945,28585.15039,28336.18945,2133304700,28336.18945
2017-10-31,28354.10938,28183.78906,28247,28245.53906,2447177600,28245.53906
2017-11-01,28606.58984,28329.5,28387.55078,28594.06055,2316556900,28594.06055
2017-11-02,28643.58008,28492.19922,28604.94922,28518.64063,2151398900,28518.64063
2017-11-03,28661.28906,28542.66016,28603.50977,28603.60938,1576569100,28603.60938
2017-11-06,28650.78906,28137.76953,28616.34961,28596.80078,2260004000,28596.80078
2017-11-07,29017.40039,28715.07031,28715.40039,28994.33984,2128719800,28994.33984
2017-11-08,29123.43945,28885.07031,28950.5,28907.59961,1831425800,28907.59961
2017-11-09,29192.50977,28960.05078,28987.78906,29136.57031,1822998100,29136.57031
2017-11-10,29237.84961,29036.44922,29060.13086,29120.91992,1781772000,29120.91992
2017-11-13,29258.5,29058.23047,29058.23047,29182.17969,1786820800,29182.17969
2017-11-14,29320.0293,29143.63086,29272.09961,29152.11914,1697043600,29152.11914
2017-11-15,29106.49023,28851.68945,29026.10938,28851.68945,2046100400,28851.68945
2017-11-16,29095.49023,28877.75977,28963.76953,29018.75977,1501023200,29018.75977
2017-11-17,29341.91992,29158.34961,29214.35938,29199.03906,2068123000,29199.03906
2017-11-20,29299.86914,29089.58008,29227.08008,29260.31055,1619910000,29260.31055
2017-11-21,29818.07031,29343.48047,29369.68945,29818.07031,2467367300,29818.07031
2017-11-22,30199.68945,29911.07031,30087.18945,30003.49023,2474928600,30003.49023
2017-11-23,30169.99023,29593.78906,30033.17969,29707.93945,2099356300,29707.93945
2017-11-24,29918.91992,29696.58984,29788.17969,29866.32031,1534288700,29866.32031
2017-11-27,29859.10938,29610.96094,29857.65039,29686.18945,1485230700,29686.18945
2017-11-28,29687.44922,29334.58984,29608.64063,29680.84961,1744542000,29680.84961
2017-11-29,29831.18945,29563.39063,29813.93945,29623.83008,1434723600,29623.83008
2017-11-30,29353.50977,29127.30078,29340.26953,29177.34961,2435496800,29177.34961
2017-12-01,29345.9707,29028.75977,29261.31055,29074.24023,2086681200,29074.24023
2017-12-04,29343.7793,28803.18945,28951.18945,29138.2793,1624072100,29138.2793
2017-12-05,29124.24023,28838.11914,28898.58008,28842.80078,1439200300,28842.80078
2017-12-06,28929.21094,28204.5293,28850.35938,28224.80078,2605434400,28224.80078
2017-12-07,28478.33984,28134.92969,28366.14063,28303.18945,1782453900,28303.18945
2017-12-08,28705.75977,28344.39063,28400.00977,28639.84961,1747376700,28639.84961
2017-12-11,28998.50977,28645.41016,28645.41016,28965.28906,2127756300,28965.28906
2017-12-12,29066.76953,28745.73047,28972.74023,28793.88086,2135704400,28793.88086
2017-12-13,29276.66992,28707.59961,28856.7793,29222.09961,2574054200,29222.09961
2017-12-14,29367.50977,29047.60938,29335.75977,29166.38086,1959305700,29166.38086
2017-12-15,29017.66016,28738.83984,29000.10938,28848.10938,1999793000,28848.10938
2017-12-18,29143.33008,28821.18945,28923.5293,29050.41016,1637861800,29050.41016
2017-12-19,29339.10938,29144.16992,29193.74023,29253.66016,1633522100,29253.66016
2017-12-20,29326.51953,29159.2793,29199.28906,29234.08984,1308865200,29234.08984
2017-12-21,29431.81055,29145.13086,29209.64063,29367.06055,1440980300,29367.06055
2017-12-22,29578.00977,29413.85938,29505.05078,29578.00977,1282144300,29578.00977
2017-12-27,29693.82031,29516.50977,29632.9707,29597.66016,1725832000,29597.66016
2017-12-28,29873.09961,29661.06055,29684.78906,29863.71094,1339575400,29863.71094
2017-12-29,29997.96094,29849.31055,29914.05078,29919.15039,1365770800,29919.15039
2018-01-02,30515.31055,30028.28906,30028.28906,30515.31055,2442333400,30515.31055
2018-01-03,30724.32031,30456.75977,30658.73047,30560.94922,2309467700,30560.94922
2018-01-04,30796.92969,30560.42969,30691.71094,30736.48047,2995571100,30736.48047
2018-01-05,30911.00977,30638.5293,30893.85938,30814.64063,2263930100,30814.64063
2018-01-08,30929.15039,30732.53906,30895.08984,30899.5293,2004162500,30899.5293
2018-01-09,31056.69922,30852.42969,30933.50977,31011.41016,2004940800,31011.41016
2018-01-10,31267.57031,30928.58008,31009.24023,31073.7207,2595365800,31073.7207
2018-01-11,31133.17969,30950.07031,31066.21094,31120.39063,1794778900,31120.39063
2018-01-12,31412.53906,31198.35938,31298.05078,31412.53906,2327417400,31412.53906
2018-01-15,31733.17969,31265.25,31702.56055,31338.86914,2664144600,31338.86914
2018-01-16,31904.75,31423.61914,31423.61914,31904.75,3097059200,31904.75
2018-01-17,31983.41016,31642.26953,31825.51953,31983.41016,3999243800,31983.41016
2018-01-18,32233.81055,31869.69922,32148.44922,32121.93945,3741499700,32121.93945
2018-01-19,32254.89063,31986,32142.16016,32254.89063,2906627500,32254.89063
2018-01-22,32417.23047,32046.83984,32276.96094,32393.41016,2880231400,32393.41016
2018-01-23,32930.69922,32554.23047,32606.14063,32930.69922,3954770600,32930.69922
2018-01-24,33018.71094,32728.50977,32907.23047,32958.69141,3897512100,32958.69141
2018-01-25,32998.05078,32650.2207,32979.37891,32654.44922,3554766400,32654.44922
2018-01-26,33223.57813,32794.12891,32836.28125,33154.12109,3892652400,33154.12109
2018-01-29,33484.07813,32897.03906,33335.48047,32966.89063,3605090600,32966.89063
2018-01-30,32976.75,32501.34961,32751.7207,32607.28906,3177122400,32607.28906
2018-01-31,32933.98047,32330.39063,32435.75977,32887.26953,3314255500,32887.26953
2018-02-01,33048.03906,32642.08984,32950.30078,32642.08984,2769125200,32642.08984
2018-02-02,32778.51172,32321.41992,32569.00977,32601.7793,2571367100,32601.7793
2018-02-05,32394.86914,31712.01953,31715.56055,32245.2207,3135015100,32245.2207
2018-02-06,31286.0293,30577.83008,31028.67969,30595.41992,5531270100,30595.41992
2018-02-07,31472.4707,30292.15039,31378.34961,30323.19922,4620281500,30323.19922
2018-02-08,30739.10938,30251.32031,30555.80078,30451.26953,3145081200,30451.26953
2018-02-09,29679.21094,29129.25977,29679.21094,29507.41992,5171294500,29507.41992
2018-02-12,29801.51953,29459.63086,29713.08008,29459.63086,2815461600,29459.63086
2018-02-13,30169,29783.09961,29850.15039,29839.5293,2709197500,29839.5293
2018-02-14,30637.23047,29968.53906,30024.4707,30515.59961,2408651200,30515.59961
2018-02-15,31145.09961,30816.65039,30958.71094,31115.42969,2070618100,31115.42969
2018-02-20,31339.68945,30720.48047,31165.28906,30873.63086,2033432100,30873.63086
2018-02-21,31477.84961,30885.94922,31050.51953,31431.89063,1933845300,31431.89063
2018-02-22,31195.26953,30930.09961,31084.44922,30965.67969,2391326700,30965.67969
2018-02-23,31386.81055,31149.32031,31289.08008,31267.16992,1667179100,31267.16992
2018-02-26,31567.46094,31273.94922,31528.28906,31498.59961,2025591300,31498.59961
2018-02-27,31798.98047,31141.51953,31790.84961,31268.66016,2579124300,31268.66016
2018-02-28,31061.75977,30703.90039,31037.41016,30844.7207,2407877200,30844.7207
2018-03-01,31081.67969,30453.82031,30476.99023,31044.25,2116269800,31044.25
2018-03-02,30670.93945,30477.94922,30611.09961,30583.44922,2955637100,30583.44922
2018-03-05,30679.4707,29852.41992,30524.25977,29886.39063,2279546200,29886.39063
2018-03-06,30620.06055,30129.80078,30380.96094,30510.73047,2270403000,30510.73047
2018-03-07,30673.08008,30117.40039,30323.76953,30196.91992,2135337500,30196.91992
2018-03-08,30724.0293,30428.60938,30523.67969,30654.51953,1529390000,30654.51953
2018-03-09,30996.21094,30840.80078,30858.26953,30996.21094,1470749100,30996.21094
2018-03-12,31607.58008,31342.48047,31536.30078,31594.33008,2173275800,31594.33008
2018-03-13,31709.99023,31461.4707,31570.19922,31601.44922,2111965400,31601.44922
2018-03-14,31453.48047,31141.84961,31321.78906,31435.00977,1707584900,31435.00977
2018-03-15,31583.38086,31121.66016,31181.15039,31541.09961,1496758200,31541.09961
2018-03-16,31564.7793,31337.44922,31363.0293,31501.9707,2345452800,31501.9707
2018-03-19,31656.30078,31244.61914,31370.4707,31513.75977,1440844700,31513.75977
2018-03-20,31576.05078,31183.40039,31315.41992,31549.92969,1746878600,31549.92969
2018-03-21,31978.14063,31381.53906,31811.98047,31414.51953,2309098300,31414.51953
2018-03-22,31686.66992,31018.43945,31575.92969,31071.05078,2103533300,31071.05078
2018-03-23,30320.31055,29930.23047,29930.23047,30309.28906,3522395400,30309.28906
2018-03-26,30548.76953,29995.16016,30267.07031,30548.76953,2317282800,30548.76953
2018-03-27,30985.75,30738.75977,30985.75,30790.83008,2049855800,30790.83008
2018-03-28,30637.21094,30022.5293,30510.38086,30022.5293,2209028300,30022.5293
2018-03-29,30252.94922,29819.63086,30154.17969,30093.38086,2167328200,30093.38086
2018-04-03,30269.2793,29755.35938,29927.88086,30180.09961,1908642500,30180.09961
2018-04-04,30329.08008,29518.68945,30244.2207,29518.68945,1816082600,29518.68945
2018-04-06,29980.56055,29608.33008,29750.24023,29844.93945,1698284100,29844.93945
2018-04-09,30514.80078,29909.36914,30104.32031,30229.58008,1841272200,30229.58008
2018-04-10,30806.85938,30163.08984,30205.08984,30728.74023,2270263700,30728.74023
2018-04-11,31021.11914,30723.07031,30761.23047,30897.71094,2291863000,30897.71094
2018-04-12,31094.10938,30637.14063,31094.10938,30831.2793,1754477200,30831.2793
2018-04-13,31076.75977,30707.76953,31076.75977,30808.38086,1406304600,30808.38086
2018-04-16,30849.7207,30190.75,30849.7207,30315.58984,1827774700,30315.58984
2018-04-17,30477.78906,30012.69922,30354.89063,30062.75,1916884600,30062.75
2018-04-18,30487.16992,29979.40039,30469.94922,30284.25,2001652800,30284.25
2018-04-19,30761.4707,30451,30532.94922,30708.43945,2221670500,30708.43945
